date,country,no_of_cases
2023-04-03,Algeria,6048.385
2023-04-04,Algeria,6048.385
2023-04-05,Algeria,6048.385
2023-04-06,Algeria,6048.385
2023-04-07,Algeria,6048.385
2023-04-08,Algeria,6048.385
2023-04-09,Algeria,6048.852
2023-04-10,Algeria,6048.852
2023-04-11,Algeria,6048.852
2023-04-12,Algeria,6048.852
2023-04-13,Algeria,6048.852
2023-04-14,Algeria,6048.852
2023-04-15,Algeria,6048.852
2023-04-16,Algeria,6049.498
2023-04-17,Algeria,6049.498
2023-04-18,Algeria,6049.498
2023-04-19,Algeria,6049.498
2023-04-20,Algeria,6049.498
2023-04-21,Algeria,6049.498
2023-04-22,Algeria,6049.498
2023-04-23,Algeria,6050.144
2023-04-24,Algeria,6050.144
2023-04-25,Algeria,6050.144
2023-04-26,Algeria,6050.144
2023-04-27,Algeria,6050.144
2023-04-28,Algeria,6050.144
2023-04-29,Algeria,6050.144
2023-04-30,Algeria,6051.057
2023-05-01,Algeria,6051.057
2023-05-02,Algeria,6051.057
2023-05-03,Algeria,6051.057
2023-05-04,Algeria,6051.057
2023-05-05,Algeria,6051.057
2023-05-06,Algeria,6051.057
2023-05-07,Algeria,6052.237
2023-05-08,Algeria,6052.237
2023-05-09,Algeria,6052.237
2023-05-10,Algeria,6052.237
2023-05-11,Algeria,6052.237
2023-05-12,Algeria,6052.237
2023-05-13,Algeria,6052.237
2023-05-14,Algeria,6053.306
2023-05-15,Algeria,6053.306
2023-05-16,Algeria,6053.306
2023-05-17,Algeria,6053.306
2023-05-18,Algeria,6053.306
2023-05-19,Algeria,6053.306
2023-05-20,Algeria,6053.306
2023-05-21,Algeria,6053.507
2023-05-22,Algeria,6053.507
2023-05-23,Algeria,6053.507
2023-05-24,Algeria,6053.507
2023-05-25,Algeria,6053.507
2023-05-26,Algeria,6053.507
2023-05-27,Algeria,6053.507
2023-05-28,Algeria,6053.796
2023-05-29,Algeria,6053.796
2023-05-30,Algeria,6053.796
2023-05-31,Algeria,6053.796
2023-06-01,Algeria,6053.796
2023-06-02,Algeria,6053.796
2023-06-03,Algeria,6053.796
2023-06-04,Algeria,6053.93
2023-06-05,Algeria,6053.93
2023-06-06,Algeria,6053.93
2023-06-07,Algeria,6053.93
2023-06-08,Algeria,6053.93
2023-06-09,Algeria,6053.93
2023-06-10,Algeria,6053.93
2023-06-11,Algeria,6053.93
2023-06-12,Algeria,6053.93
2023-06-13,Algeria,6053.93
2023-06-14,Algeria,6053.93
2023-06-15,Algeria,6053.93
2023-06-16,Algeria,6053.93
2023-06-17,Algeria,6053.93
2023-06-18,Algeria,6054.064
2023-06-19,Algeria,6054.064
2023-06-20,Algeria,6054.064
2023-06-21,Algeria,6054.064
2023-06-22,Algeria,6054.064
2023-06-23,Algeria,6054.064
2023-06-24,Algeria,6054.064
2023-06-25,Algeria,6054.064
2023-06-26,Algeria,6054.064
2023-06-27,Algeria,6054.064
2023-06-28,Algeria,6054.064
2023-06-29,Algeria,6054.064
2023-06-30,Algeria,6054.064
2023-07-01,Algeria,6054.064
2023-07-02,Algeria,6054.175
2023-07-03,Algeria,6054.175
2023-07-04,Algeria,6054.175
2023-07-05,Algeria,6054.175
2023-07-06,Algeria,6054.175
2023-07-07,Algeria,6054.175
2023-07-08,Algeria,6054.175
2023-07-09,Algeria,6054.175
2023-07-10,Algeria,6054.175
2023-07-11,Algeria,6054.175
2023-07-12,Algeria,6054.175
2023-07-13,Algeria,6054.175
2023-07-14,Algeria,6054.175
2023-07-15,Algeria,6054.175
2023-07-16,Algeria,6054.175
2023-07-17,Algeria,6054.175
2023-07-18,Algeria,6054.175
2023-07-19,Algeria,6054.175
2023-07-20,Algeria,6054.175
2023-07-21,Algeria,6054.175
2023-07-22,Algeria,6054.175
2023-07-23,Algeria,6054.175
2023-07-24,Algeria,6054.175
2023-07-25,Algeria,6054.175
2023-07-26,Algeria,6054.175
2023-07-27,Algeria,6054.175
2023-07-28,Algeria,6054.175
2023-07-29,Algeria,6054.175
2023-07-30,Algeria,6054.175
2023-07-31,Algeria,6054.175
2023-08-01,Algeria,6054.175
2023-08-02,Algeria,6054.175
2023-08-03,Algeria,6054.175
2023-08-04,Algeria,6054.175
2023-08-05,Algeria,6054.175
2023-08-06,Algeria,6054.175
2023-08-07,Algeria,6054.175
2023-08-08,Algeria,6054.175
2023-08-09,Algeria,6054.175
2023-08-10,Algeria,6054.175
2023-08-11,Algeria,6054.175
2023-08-12,Algeria,6054.175
2023-08-13,Algeria,6054.554
2023-08-14,Algeria,6054.554
2023-08-15,Algeria,6054.554
2023-08-16,Algeria,6054.554
2023-08-17,Algeria,6054.554
2023-08-18,Algeria,6054.554
2023-08-19,Algeria,6054.554
2023-08-20,Algeria,6054.554
2023-08-21,Algeria,6054.554
2023-08-22,Algeria,6054.554
2023-08-23,Algeria,6054.554
2023-08-24,Algeria,6054.554
2023-08-25,Algeria,6054.554
2023-08-26,Algeria,6054.554
2023-08-27,Algeria,6054.598
2023-08-28,Algeria,6054.598
2023-08-29,Algeria,6054.598
2023-08-30,Algeria,6054.598
2023-08-31,Algeria,6054.598
2023-09-01,Algeria,6054.598
2023-09-02,Algeria,6054.598
2023-09-03,Algeria,6054.643
2023-09-04,Algeria,6054.643
2023-09-05,Algeria,6054.643
2023-09-06,Algeria,6054.643
2023-09-07,Algeria,6054.643
2023-09-08,Algeria,6054.643
2023-09-09,Algeria,6054.643
2023-09-10,Algeria,6054.732
2023-09-11,Algeria,6054.732
2023-09-12,Algeria,6054.732
2023-09-13,Algeria,6054.732
2023-09-14,Algeria,6054.732
2023-09-15,Algeria,6054.732
2023-09-16,Algeria,6054.732
2023-09-17,Algeria,6054.954
2023-09-18,Algeria,6054.954
2023-09-19,Algeria,6054.954
2023-09-20,Algeria,6054.954
2023-09-21,Algeria,6054.954
2023-09-22,Algeria,6054.954
2023-09-23,Algeria,6054.954
2023-09-24,Algeria,6055.133
2023-09-25,Algeria,6055.133
2023-09-26,Algeria,6055.133
2023-09-27,Algeria,6055.133
2023-09-28,Algeria,6055.133
2023-09-29,Algeria,6055.133
2023-09-30,Algeria,6055.133
2023-10-01,Algeria,6055.467
2023-10-02,Algeria,6055.467
2023-10-03,Algeria,6055.467
2023-10-04,Algeria,6055.467
2023-10-05,Algeria,6055.467
2023-10-06,Algeria,6055.467
2023-10-07,Algeria,6055.467
2023-10-08,Algeria,6055.667
2023-10-09,Algeria,6055.667
2023-10-10,Algeria,6055.667
2023-10-11,Algeria,6055.667
2023-10-12,Algeria,6055.667
2023-10-13,Algeria,6055.667
2023-10-14,Algeria,6055.667
2023-10-15,Algeria,6055.823
2023-10-16,Algeria,6055.823
2023-10-17,Algeria,6055.823
2023-10-18,Algeria,6055.823
2023-10-19,Algeria,6055.823
2023-10-20,Algeria,6055.823
2023-10-21,Algeria,6055.823
2023-10-22,Algeria,6056.001
2023-10-23,Algeria,6056.001
2023-10-24,Algeria,6056.001
2023-10-25,Algeria,6056.001
2023-10-26,Algeria,6056.001
2023-10-27,Algeria,6056.001
2023-10-28,Algeria,6056.001
2023-10-29,Algeria,6056.135
2023-10-30,Algeria,6056.135
2023-10-31,Algeria,6056.135
2023-11-01,Algeria,6056.135
2023-11-02,Algeria,6056.135
2023-11-03,Algeria,6056.135
2023-11-04,Algeria,6056.135
2023-11-05,Algeria,6056.58
2023-11-06,Algeria,6056.58
2023-11-07,Algeria,6056.58
2023-11-08,Algeria,6056.58
2023-11-09,Algeria,6056.58
2023-11-10,Algeria,6056.58
2023-11-11,Algeria,6056.58
2023-11-12,Algeria,6056.714
2023-11-13,Algeria,6056.714
2023-11-14,Algeria,6056.714
2023-11-15,Algeria,6056.714
2023-11-16,Algeria,6056.714
2023-11-17,Algeria,6056.714
2023-11-18,Algeria,6056.714
2023-11-19,Algeria,6056.981
2023-11-20,Algeria,6056.981
2023-11-21,Algeria,6056.981
2023-11-22,Algeria,6056.981
2023-11-23,Algeria,6056.981
2023-11-24,Algeria,6056.981
2023-11-25,Algeria,6056.981
2023-11-26,Algeria,6057.271
2023-11-27,Algeria,6057.271
2023-11-28,Algeria,6057.271
2023-11-29,Algeria,6057.271
2023-11-30,Algeria,6057.271
2023-12-01,Algeria,6057.271
2023-12-02,Algeria,6057.271
2023-12-03,Algeria,6057.694
2023-12-04,Algeria,6057.694
2023-12-05,Algeria,6057.694
2023-12-06,Algeria,6057.694
2023-12-07,Algeria,6057.694
2023-12-08,Algeria,6057.694
2023-12-09,Algeria,6057.694
2023-12-10,Algeria,6057.694
2023-12-11,Algeria,6057.694
2023-12-12,Algeria,6057.694
2023-12-13,Algeria,6057.694
2023-12-14,Algeria,6057.694
2023-12-15,Algeria,6057.694
2023-12-16,Algeria,6057.694
2023-12-17,Algeria,6057.694
2023-12-18,Algeria,6057.694
2023-12-19,Algeria,6057.694
2023-12-20,Algeria,6057.694
2023-12-21,Algeria,6057.694
2023-12-22,Algeria,6057.694
2023-12-23,Algeria,6057.694
2023-12-24,Algeria,6057.694
2023-12-25,Algeria,6057.694
2023-12-26,Algeria,6057.694
2023-12-27,Algeria,6057.694
2023-12-28,Algeria,6057.694
2023-12-29,Algeria,6057.694
2021-01-01,Angola,481.862
2021-01-02,Angola,481.862
2021-01-03,Angola,494.76
2021-01-04,Angola,494.76
2021-01-05,Angola,494.76
2021-01-06,Angola,494.76
2021-01-07,Angola,494.76
2021-01-08,Angola,494.76
2021-01-09,Angola,494.76
2021-01-10,Angola,510.158
2021-01-11,Angola,510.158
2021-01-12,Angola,510.158
2021-01-13,Angola,510.158
2021-01-14,Angola,510.158
2021-01-15,Angola,510.158
2021-01-16,Angola,510.158
2021-01-17,Angola,527.27
2021-01-18,Angola,527.27
2021-01-19,Angola,527.27
2021-01-20,Angola,527.27
2021-01-21,Angola,527.27
2021-01-22,Angola,527.27
2021-01-23,Angola,527.27
2021-01-24,Angola,544.185
2021-01-25,Angola,544.185
2021-01-26,Angola,544.185
2021-01-27,Angola,544.185
2021-01-28,Angola,544.185
2021-01-29,Angola,544.185
2021-01-30,Angola,544.185
2021-01-31,Angola,555.846
2021-02-01,Angola,555.846
2021-02-02,Angola,555.846
2021-02-03,Angola,555.846
2021-02-04,Angola,555.846
2021-02-05,Angola,555.846
2021-02-06,Angola,555.846
2021-02-07,Angola,563.714
2021-02-08,Angola,563.714
2021-02-09,Angola,563.714
2021-02-10,Angola,563.714
2021-02-11,Angola,563.714
2021-02-12,Angola,563.714
2021-02-13,Angola,563.714
2021-02-14,Angola,571.216
2021-02-15,Angola,571.216
2021-02-16,Angola,571.216
2021-02-17,Angola,571.216
2021-02-18,Angola,571.216
2021-02-19,Angola,571.216
2021-02-20,Angola,571.216
2021-02-21,Angola,575.993
2021-02-22,Angola,575.993
2021-02-23,Angola,575.993
2021-02-24,Angola,575.993
2021-02-25,Angola,575.993
2021-02-26,Angola,575.993
2021-02-27,Angola,575.993
2021-02-28,Angola,583.945
2021-03-01,Angola,583.945
2021-03-02,Angola,583.945
2021-03-03,Angola,583.945
2021-03-04,Angola,583.945
2021-03-05,Angola,583.945
2021-03-06,Angola,583.945
2021-03-07,Angola,591.615
2021-03-08,Angola,591.615
2021-03-09,Angola,591.615
2021-03-10,Angola,591.615
2021-03-11,Angola,591.615
2021-03-12,Angola,591.615
2021-03-13,Angola,591.615
2021-03-14,Angola,599.146
2021-03-15,Angola,599.146
2021-03-16,Angola,599.146
2021-03-17,Angola,599.146
2021-03-18,Angola,599.146
2021-03-19,Angola,599.146
2021-03-20,Angola,599.146
2021-03-21,Angola,609.627
2021-03-22,Angola,609.627
2021-03-23,Angola,609.627
2021-03-24,Angola,609.627
2021-03-25,Angola,609.627
2021-03-26,Angola,609.627
2021-03-27,Angola,609.627
2021-03-28,Angola,619.04
2021-03-29,Angola,619.04
2021-03-30,Angola,619.04
2021-03-31,Angola,619.04
2021-04-01,Angola,619.04
2021-04-02,Angola,619.04
2021-04-03,Angola,619.04
2021-04-04,Angola,634.438
2021-04-05,Angola,634.438
2021-04-06,Angola,634.438
2021-04-07,Angola,634.438
2021-04-08,Angola,634.438
2021-04-09,Angola,634.438
2021-04-10,Angola,634.438
2021-04-11,Angola,655.568
2021-04-12,Angola,655.568
2021-04-13,Angola,655.568
2021-04-14,Angola,655.568
2021-04-15,Angola,655.568
2021-04-16,Angola,655.568
2021-04-17,Angola,655.568
2021-04-18,Angola,682.795
2021-04-19,Angola,682.795
2021-04-20,Angola,682.795
2021-04-21,Angola,682.795
2021-04-22,Angola,682.795
2021-04-23,Angola,682.795
2021-04-24,Angola,682.795
2021-04-25,Angola,716.289
2021-04-26,Angola,716.289
2021-04-27,Angola,716.289
2021-04-28,Angola,716.289
2021-04-29,Angola,716.289
2021-04-30,Angola,716.289
2021-05-01,Angola,716.289
2021-05-02,Angola,753.463
2021-05-03,Angola,753.463
2021-05-04,Angola,753.463
2021-05-05,Angola,753.463
2021-05-06,Angola,753.463
2021-05-07,Angola,753.463
2021-05-08,Angola,753.463
2021-05-09,Angola,800.163
2021-05-10,Angola,800.163
2021-05-11,Angola,800.163
2021-05-12,Angola,800.163
2021-05-13,Angola,800.163
2021-05-14,Angola,800.163
2021-05-15,Angola,800.163
2021-05-16,Angola,852.904
2021-05-17,Angola,852.904
2021-05-18,Angola,852.904
2021-05-19,Angola,852.904
2021-05-20,Angola,852.904
2021-05-21,Angola,852.904
2021-05-22,Angola,852.904
2021-05-23,Angola,903.341
2021-05-24,Angola,903.341
2021-05-25,Angola,903.341
2021-05-26,Angola,903.341
2021-05-27,Angola,903.341
2021-05-28,Angola,903.341
2021-05-29,Angola,903.341
2021-05-30,Angola,960.409
2021-05-31,Angola,960.409
2021-06-01,Angola,960.409
2021-06-02,Angola,960.409
2021-06-03,Angola,960.409
2021-06-04,Angola,960.409
2021-06-05,Angola,960.409
2021-06-06,Angola,1000.141
2021-06-07,Angola,1000.141
2021-06-08,Angola,1000.141
2021-06-09,Angola,1000.141
2021-06-10,Angola,1000.141
2021-06-11,Angola,1000.141
2021-06-12,Angola,1000.141
2021-06-13,Angola,1028.408
2021-06-14,Angola,1028.408
2021-06-15,Angola,1028.408
2021-06-16,Angola,1028.408
2021-06-17,Angola,1028.408
2021-06-18,Angola,1028.408
2021-06-19,Angola,1028.408
2021-06-20,Angola,1056.619
2021-06-21,Angola,1056.619
2021-06-22,Angola,1056.619
2021-06-23,Angola,1056.619
2021-06-24,Angola,1056.619
2021-06-25,Angola,1056.619
2021-06-26,Angola,1056.619
2021-06-27,Angola,1082.582
2021-06-28,Angola,1082.582
2021-06-29,Angola,1082.582
2021-06-30,Angola,1082.582
2021-07-01,Angola,1082.582
2021-07-02,Angola,1082.582
2021-07-03,Angola,1082.582
2021-07-04,Angola,1100.677
2021-07-05,Angola,1100.677
2021-07-06,Angola,1100.677
2021-07-07,Angola,1100.677
2021-07-08,Angola,1100.677
2021-07-09,Angola,1100.677
2021-07-10,Angola,1100.677
2021-07-11,Angola,1120.599
2021-07-12,Angola,1120.599
2021-07-13,Angola,1120.599
2021-07-14,Angola,1120.599
2021-07-15,Angola,1120.599
2021-07-16,Angola,1120.599
2021-07-17,Angola,1120.599
2021-07-18,Angola,1143.809
2021-07-19,Angola,1143.809
2021-07-20,Angola,1143.809
2021-07-21,Angola,1143.809
2021-07-22,Angola,1143.809
2021-07-23,Angola,1143.809
2021-07-24,Angola,1143.809
2021-07-25,Angola,1172.722
2021-07-26,Angola,1172.722
2021-07-27,Angola,1172.722
2021-07-28,Angola,1172.722
2021-07-29,Angola,1172.722
2021-07-30,Angola,1172.722
2021-07-31,Angola,1172.722
2021-08-01,Angola,1201.973
2021-08-02,Angola,1201.973
2021-08-03,Angola,1201.973
2021-08-04,Angola,1201.973
2021-08-05,Angola,1201.973
2021-08-06,Angola,1201.973
2021-08-07,Angola,1201.973
2021-08-08,Angola,1224.873
2021-08-09,Angola,1224.873
2021-08-10,Angola,1224.873
2021-08-11,Angola,1224.873
2021-08-12,Angola,1224.873
2021-08-13,Angola,1224.873
2021-08-14,Angola,1224.873
2021-08-15,Angola,1251.314
2021-08-16,Angola,1251.314
2021-08-17,Angola,1251.314
2021-08-18,Angola,1251.314
2021-08-19,Angola,1251.314
2021-08-20,Angola,1251.314
2021-08-21,Angola,1251.314
2021-08-22,Angola,1287.392
2021-08-23,Angola,1287.392
2021-08-24,Angola,1287.392
2021-08-25,Angola,1287.392
2021-08-26,Angola,1287.392
2021-08-27,Angola,1287.392
2021-08-28,Angola,1287.392
2021-08-29,Angola,1322.853
2021-08-30,Angola,1322.853
2021-08-31,Angola,1322.853
2021-09-01,Angola,1322.853
2021-09-02,Angola,1322.853
2021-09-03,Angola,1322.853
2021-09-04,Angola,1322.853
2021-09-05,Angola,1362.078
2021-09-06,Angola,1362.078
2021-09-07,Angola,1362.078
2021-09-08,Angola,1362.078
2021-09-09,Angola,1362.078
2021-09-10,Angola,1362.078
2021-09-11,Angola,1362.078
2021-09-12,Angola,1414.707
2021-09-13,Angola,1414.707
2021-09-14,Angola,1414.707
2021-09-15,Angola,1414.707
2021-09-16,Angola,1414.707
2021-09-17,Angola,1414.707
2021-09-18,Angola,1414.707
2021-09-19,Angola,1469.752
2021-09-20,Angola,1469.752
2021-09-21,Angola,1469.752
2021-09-22,Angola,1469.752
2021-09-23,Angola,1469.752
2021-09-24,Angola,1469.752
2021-09-25,Angola,1469.752
2021-09-26,Angola,1539.661
2021-09-27,Angola,1539.661
2021-09-28,Angola,1539.661
2021-09-29,Angola,1539.661
2021-09-30,Angola,1539.661
2021-10-01,Angola,1539.661
2021-10-02,Angola,1539.661
2021-10-03,Angola,1646.661
2021-10-04,Angola,1646.661
2021-10-05,Angola,1646.661
2021-10-06,Angola,1646.661
2021-10-07,Angola,1646.661
2021-10-08,Angola,1646.661
2021-10-09,Angola,1646.661
2021-10-10,Angola,1720.897
2021-10-11,Angola,1720.897
2021-10-12,Angola,1720.897
2021-10-13,Angola,1720.897
2021-10-14,Angola,1720.897
2021-10-15,Angola,1720.897
2021-10-16,Angola,1720.897
2021-10-17,Angola,1764.281
2021-10-18,Angola,1764.281
2021-10-19,Angola,1764.281
2021-10-20,Angola,1764.281
2021-10-21,Angola,1764.281
2021-10-22,Angola,1764.281
2021-10-23,Angola,1764.281
2021-10-24,Angola,1791.986
2021-10-25,Angola,1791.986
2021-10-26,Angola,1791.986
2021-10-27,Angola,1791.986
2021-10-28,Angola,1791.986
2021-10-29,Angola,1791.986
2021-10-30,Angola,1791.986
2021-10-31,Angola,1808.818
2021-11-01,Angola,1808.818
2021-11-02,Angola,1808.818
2021-11-03,Angola,1808.818
2021-11-04,Angola,1808.818
2021-11-05,Angola,1808.818
2021-11-06,Angola,1808.818
2021-11-07,Angola,1816.685
2021-11-08,Angola,1816.685
2021-11-09,Angola,1816.685
2021-11-10,Angola,1816.685
2021-11-11,Angola,1816.685
2021-11-12,Angola,1816.685
2021-11-13,Angola,1816.685
2021-11-14,Angola,1823.569
2021-11-15,Angola,1823.569
2021-11-16,Angola,1823.569
2021-11-17,Angola,1823.569
2021-11-18,Angola,1823.569
2021-11-19,Angola,1823.569
2021-11-20,Angola,1823.569
2021-11-21,Angola,1826.716
2021-11-22,Angola,1826.716
2021-11-23,Angola,1826.716
2021-11-24,Angola,1826.716
2021-11-25,Angola,1826.716
2021-11-26,Angola,1826.716
2021-11-27,Angola,1826.716
2021-11-28,Angola,1830.313
2021-11-29,Angola,1830.313
2021-11-30,Angola,1830.313
2021-12-01,Angola,1830.313
2021-12-02,Angola,1830.313
2021-12-03,Angola,1830.313
2021-12-04,Angola,1830.313
2021-12-05,Angola,1833.263
2021-12-06,Angola,1833.263
2021-12-07,Angola,1833.263
2021-12-08,Angola,1833.263
2021-12-09,Angola,1833.263
2021-12-10,Angola,1833.263
2021-12-11,Angola,1833.263
2021-12-12,Angola,1837.562
2021-12-13,Angola,1837.562
2021-12-14,Angola,1837.562
2021-12-15,Angola,1837.562
2021-12-16,Angola,1837.562
2021-12-17,Angola,1837.562
2021-12-18,Angola,1837.562
2021-12-19,Angola,1850.797
2021-12-20,Angola,1850.797
2021-12-21,Angola,1850.797
2021-12-22,Angola,1850.797
2021-12-23,Angola,1850.797
2021-12-24,Angola,1850.797
2021-12-25,Angola,1850.797
2021-12-26,Angola,1998.989
2021-12-27,Angola,1998.989
2021-12-28,Angola,1998.989
2021-12-29,Angola,1998.989
2021-12-30,Angola,1998.989
2021-12-31,Angola,1998.989
2022-01-01,Angola,1998.989
2022-01-02,Angola,2315.266
2022-01-03,Angola,2315.266
2022-01-04,Angola,2315.266
2022-01-05,Angola,2315.266
2022-01-06,Angola,2315.266
2022-01-07,Angola,2315.266
2022-01-08,Angola,2315.266
2022-01-09,Angola,2494.451
2022-01-10,Angola,2494.451
2022-01-11,Angola,2494.451
2022-01-12,Angola,2494.451
2022-01-13,Angola,2494.451
2022-01-14,Angola,2494.451
2022-01-15,Angola,2494.451
2022-01-16,Angola,2627.891
2022-01-17,Angola,2627.891
2022-01-18,Angola,2627.891
2022-01-19,Angola,2627.891
2022-01-20,Angola,2627.891
2022-01-21,Angola,2627.891
2022-01-22,Angola,2627.891
2022-01-23,Angola,2694.709
2022-01-24,Angola,2694.709
2022-01-25,Angola,2694.709
2022-01-26,Angola,2694.709
2022-01-27,Angola,2694.709
2022-01-28,Angola,2694.709
2022-01-29,Angola,2694.709
2022-01-30,Angola,2755.262
2022-01-31,Angola,2755.262
2022-02-01,Angola,2755.262
2022-02-02,Angola,2755.262
2022-02-03,Angola,2755.262
2022-02-04,Angola,2755.262
2022-02-05,Angola,2755.262
2022-02-06,Angola,2763.523
2022-02-07,Angola,2763.523
2022-02-08,Angola,2763.523
2022-02-09,Angola,2763.523
2022-02-10,Angola,2763.523
2022-02-11,Angola,2763.523
2022-02-12,Angola,2763.523
2022-02-13,Angola,2768.103
2022-02-14,Angola,2768.103
2022-02-15,Angola,2768.103
2022-02-16,Angola,2768.103
2022-02-17,Angola,2768.103
2022-02-18,Angola,2768.103
2022-02-19,Angola,2768.103
2022-02-20,Angola,2770.997
2022-02-21,Angola,2770.997
2022-02-22,Angola,2770.997
2022-02-23,Angola,2770.997
2022-02-24,Angola,2770.997
2022-02-25,Angola,2770.997
2022-02-26,Angola,2770.997
2022-02-27,Angola,2773.357
2022-02-28,Angola,2773.357
2022-03-01,Angola,2773.357
2022-03-02,Angola,2773.357
2022-03-03,Angola,2773.357
2022-03-04,Angola,2773.357
2022-03-05,Angola,2773.357
2022-03-06,Angola,2776.195
2022-03-07,Angola,2776.195
2022-03-08,Angola,2776.195
2022-03-09,Angola,2776.195
2022-03-10,Angola,2776.195
2022-03-11,Angola,2776.195
2022-03-12,Angola,2776.195
2022-03-13,Angola,2779.202
2022-03-14,Angola,2779.202
2022-03-15,Angola,2779.202
2022-03-16,Angola,2779.202
2022-03-17,Angola,2779.202
2022-03-18,Angola,2779.202
2022-03-19,Angola,2779.202
2022-03-20,Angola,2782.04
2022-03-21,Angola,2782.04
2022-03-22,Angola,2782.04
2022-03-23,Angola,2782.04
2022-03-24,Angola,2782.04
2022-03-25,Angola,2782.04
2022-03-26,Angola,2782.04
2022-03-27,Angola,2784.737
2022-03-28,Angola,2784.737
2022-03-29,Angola,2784.737
2022-03-30,Angola,2784.737
2022-03-31,Angola,2784.737
2022-04-01,Angola,2784.737
2022-04-02,Angola,2784.737
2022-04-03,Angola,2787.21
2022-04-04,Angola,2787.21
2022-04-05,Angola,2787.21
2022-04-06,Angola,2787.21
2022-04-07,Angola,2787.21
2022-04-08,Angola,2787.21
2022-04-09,Angola,2787.21
2022-04-10,Angola,2787.21
2022-04-11,Angola,2787.21
2022-04-12,Angola,2787.21
2022-04-13,Angola,2787.21
2022-04-14,Angola,2787.21
2022-04-15,Angola,2787.21
2022-04-16,Angola,2787.21
2022-04-17,Angola,2789.823
2022-04-18,Angola,2789.823
2022-04-19,Angola,2789.823
2022-04-20,Angola,2789.823
2022-04-21,Angola,2789.823
2022-04-22,Angola,2789.823
2022-04-23,Angola,2789.823
2022-04-24,Angola,2790.694
2022-04-25,Angola,2790.694
2022-04-26,Angola,2790.694
2022-04-27,Angola,2790.694
2022-04-28,Angola,2790.694
2022-04-29,Angola,2790.694
2022-04-30,Angola,2790.694
2022-05-01,Angola,2790.835
2022-05-02,Angola,2790.835
2022-05-03,Angola,2790.835
2022-05-04,Angola,2790.835
2022-05-05,Angola,2790.835
2022-05-06,Angola,2790.835
2022-05-07,Angola,2790.835
2022-05-08,Angola,2793.363
2022-05-09,Angola,2793.363
2022-05-10,Angola,2793.363
2022-05-11,Angola,2793.363
2022-05-12,Angola,2793.363
2022-05-13,Angola,2793.363
2022-05-14,Angola,2793.363
2022-05-15,Angola,2795.274
2022-05-16,Angola,2795.274
2022-05-17,Angola,2795.274
2022-05-18,Angola,2795.274
2022-05-19,Angola,2795.274
2022-05-20,Angola,2795.274
2022-05-21,Angola,2795.274
2022-05-22,Angola,2796.567
2022-05-23,Angola,2796.567
2022-05-24,Angola,2796.567
2022-05-25,Angola,2796.567
2022-05-26,Angola,2796.567
2022-05-27,Angola,2796.567
2022-05-28,Angola,2796.567
2022-05-29,Angola,2803.142
2022-05-30,Angola,2803.142
2022-05-31,Angola,2803.142
2022-06-01,Angola,2803.142
2022-06-02,Angola,2803.142
2022-06-03,Angola,2803.142
2022-06-04,Angola,2803.142
2022-06-05,Angola,2805.333
2022-06-06,Angola,2805.333
2022-06-07,Angola,2805.333
2022-06-08,Angola,2805.333
2022-06-09,Angola,2805.333
2022-06-10,Angola,2805.333
2022-06-11,Angola,2805.333
2022-06-12,Angola,2805.333
2022-06-13,Angola,2805.333
2022-06-14,Angola,2805.333
2022-06-15,Angola,2805.333
2022-06-16,Angola,2805.333
2022-06-17,Angola,2805.333
2022-06-18,Angola,2805.333
2022-06-19,Angola,2833.067
2022-06-20,Angola,2833.067
2022-06-21,Angola,2833.067
2022-06-22,Angola,2833.067
2022-06-23,Angola,2833.067
2022-06-24,Angola,2833.067
2022-06-25,Angola,2833.067
2022-06-26,Angola,2845.177
2022-06-27,Angola,2845.177
2022-06-28,Angola,2845.177
